1000
250	200	5459.38	1717.59	2462.81	3658.01	4229.41
260	200	5521.92	1737.25	2489.58	3699.48	4278.2
270	200	5532.99	1739.95	2493.98	3701.69	4288.22
280	200	5410.57	1700.92	2440.52	3621.75	4192.58
290	200	5233.81	1644.3	2363.67	3503.52	4055.67
300	200	5023.16	1576.73	2272.22	3360.99	3893.01
310	200	4807.97	1507.4	2178.61	3212.45	3727.18
320	200	4575.81	1433.23	2078.09	3058.25	3547.84
330	200	4447.08	1391.61	2021.85	2970.14	3448.63
340	200	4337.18	1356.06	1973.55	2895.86	3363.47
350	200	4241.16	1325	1931.06	2831.9	3288.65
360	200	4154.21	1296.85	1892.32	2774.34	3220.54
370	200	4104.64	1280.35	1868.38	2736.66	3178.91
380	200	4050.79	1262.66	1843.92	2697.08	3136.33
390	200	3952.9	1231.19	1799.63	2633.77	3057.54
400	200	3860.27	1201.06	1757.71	2570.15	2984.18
410	200	3744.57	1163.12	1705.44	2486.36	2893.57
420	200	3616.33	1120.99	1647.85	2394.5	2794.63
430	200	3513.25	1087.34	1600.93	2319.91	2713.23
440	200	3411.63	1054.29	1554.57	2247.2	2632.69
450	200	3313.78	1022.67	1509.85	2178.88	2554.7
460	200	3221.88	993.247	1467.75	2117.2	2480.84
470	200	3081.45	948.752	1405.93	2032.03	2371.98
480	200	2990.12	919.527	1364.21	1971.59	2298.65
490	200	2906.47	893.035	1326	1919.31	2230.91
500	200	2832.23	869.877	1292.11	1876.7	2170.05
